grid_shape,sigma,learning_rate,epochs,n_clusters,cluster_counts,silhouette_score,davies_bouldin_score,calinski_harabasz_score
5x5,2.0,0.01,500,23,"{np.int64(0): np.int64(10), np.int64(1): np.int64(8), np.int64(2): np.int64(10), np.int64(3): np.int64(5), np.int64(4): np.int64(3), np.int64(5): np.int64(8), np.int64(6): np.int64(8), np.int64(7): np.int64(6), np.int64(8): np.int64(5), np.int64(9): np.int64(8), np.int64(10): np.int64(5), np.int64(11): np.int64(1), np.int64(12): np.int64(6), np.int64(13): np.int64(5), np.int64(14): np.int64(5), np.int64(15): np.int64(6), np.int64(18): np.int64(1), np.int64(19): np.int64(2), np.int64(20): np.int64(1), np.int64(21): np.int64(3), np.int64(22): np.int64(11), np.int64(23): np.int64(16), np.int64(24): np.int64(17)}",0.13755998071849657,1.234957967967169,202.6554866040646
5x5,2.0,0.1,50,23,"{np.int64(0): np.int64(7), np.int64(2): np.int64(13), np.int64(3): np.int64(17), np.int64(4): np.int64(17), np.int64(5): np.int64(6), np.int64(6): np.int64(1), np.int64(8): np.int64(1), np.int64(9): np.int64(2), np.int64(10): np.int64(4), np.int64(11): np.int64(2), np.int64(12): np.int64(5), np.int64(13): np.int64(5), np.int64(14): np.int64(5), np.int64(15): np.int64(8), np.int64(16): np.int64(4), np.int64(17): np.int64(6), np.int64(18): np.int64(5), np.int64(19): np.int64(8), np.int64(20): np.int64(10), np.int64(21): np.int64(6), np.int64(22): np.int64(10), np.int64(23): np.int64(5), np.int64(24): np.int64(3)}",0.15781703517244391,1.1269173284422034,209.75282538188313
5x5,2.0,0.1,100,21,"{np.int64(0): np.int64(19), np.int64(1): np.int64(17), np.int64(2): np.int64(13), np.int64(4): np.int64(6), np.int64(5): np.int64(1), np.int64(9): np.int64(5), np.int64(10): np.int64(4), np.int64(11): np.int64(9), np.int64(12): np.int64(7), np.int64(13): np.int64(2), np.int64(14): np.int64(5), np.int64(15): np.int64(8), np.int64(16): np.int64(3), np.int64(17): np.int64(6), np.int64(18): np.int64(3), np.int64(19): np.int64(8), np.int64(20): np.int64(3), np.int64(21): np.int64(4), np.int64(22): np.int64(10), np.int64(23): np.int64(7), np.int64(24): np.int64(10)}",0.22937884343022916,1.066027214174913,239.03225114235454
5x5,2.0,0.1,200,20,"{np.int64(0): np.int64(10), np.int64(1): np.int64(8), np.int64(2): np.int64(9), np.int64(3): np.int64(4), np.int64(4): np.int64(2), np.int64(5): np.int64(8), np.int64(6): np.int64(3), np.int64(7): np.int64(6), np.int64(8): np.int64(3), np.int64(9): np.int64(8), np.int64(10): np.int64(6), np.int64(11): np.int64(1), np.int64(12): np.int64(7), np.int64(13): np.int64(10), np.int64(14): np.int64(4), np.int64(15): np.int64(5), np.int64(20): np.int64(6), np.int64(22): np.int64(13), np.int64(23): np.int64(18), np.int64(24): np.int64(19)}",0.24558887367142235,1.0648344056005934,253.24210661708682
5x5,2.0,0.1,300,22,"{np.int64(0): np.int64(10), np.int64(1): np.int64(14), np.int64(2): np.int64(12), np.int64(4): np.int64(6), np.int64(5): np.int64(8), np.int64(6): np.int64(6), np.int64(9): np.int64(5), np.int64(10): np.int64(4), np.int64(11): np.int64(2), np.int64(12): np.int64(8), np.int64(13): np.int64(2), np.int64(14): np.int64(5), np.int64(15): np.int64(9), np.int64(16): np.int64(8), np.int64(17): np.int64(6), np.int64(18): np.int64(3), np.int64(19): np.int64(8), np.int64(20): np.int64(3), np.int64(21): np.int64(4), np.int64(22): np.int64(9), np.int64(23): np.int64(8), np.int64(24): np.int64(10)}",0.22767047167302593,1.1309161975590205,240.64971290989746
5x5,2.0,0.1,500,22,"{np.int64(0): np.int64(10), np.int64(1): np.int64(8), np.int64(2): np.int64(9), np.int64(3): np.int64(4), np.int64(4): np.int64(2), np.int64(5): np.int64(8), np.int64(6): np.int64(3), np.int64(7): np.int64(6), np.int64(8): np.int64(8), np.int64(9): np.int64(10), np.int64(10): np.int64(5), np.int64(11): np.int64(2), np.int64(12): np.int64(8), np.int64(13): np.int64(2), np.int64(14): np.int64(4), np.int64(15): np.int64(5), np.int64(18): np.int64(6), np.int64(19): np.int64(8), np.int64(20): np.int64(6), np.int64(22): np.int64(12), np.int64(23): np.int64(14), np.int64(24): np.int64(10)}",0.2257591463530045,1.1274621283960924,239.37927288970178
5x5,2.0,0.5,50,23,"{np.int64(0): np.int64(9), np.int64(1): np.int64(13), np.int64(2): np.int64(7), np.int64(4): np.int64(6), np.int64(5): np.int64(16), np.int64(6): np.int64(5), np.int64(8): np.int64(6), np.int64(9): np.int64(5), np.int64(10): np.int64(1), np.int64(11): np.int64(3), np.int64(12): np.int64(8), np.int64(13): np.int64(4), np.int64(14): np.int64(7), np.int64(15): np.int64(8), np.int64(16): np.int64(3), np.int64(17): np.int64(5), np.int64(18): np.int64(7), np.int64(19): np.int64(8), np.int64(20): np.int64(6), np.int64(21): np.int64(4), np.int64(22): np.int64(6), np.int64(23): np.int64(6), np.int64(24): np.int64(7)}",0.2177420611590565,1.1393850744838263,247.59882902038672
5x5,2.0,0.5,100,22,"{np.int64(0): np.int64(9), np.int64(1): np.int64(15), np.int64(3): np.int64(7), np.int64(4): np.int64(2), np.int64(5): np.int64(14), np.int64(6): np.int64(5), np.int64(7): np.int64(4), np.int64(8): np.int64(9), np.int64(9): np.int64(4), np.int64(10): np.int64(7), np.int64(12): np.int64(5), np.int64(13): np.int64(5), np.int64(14): np.int64(6), np.int64(16): np.int64(6), np.int64(17): np.int64(7), np.int64(18): np.int64(5), np.int64(19): np.int64(5), np.int64(20): np.int64(8), np.int64(21): np.int64(1), np.int64(22): np.int64(8), np.int64(23): np.int64(8), np.int64(24): np.int64(10)}",0.2129908969433721,1.0734801534319744,245.5601035847257
5x5,2.0,0.5,200,22,"{np.int64(0): np.int64(9), np.int64(1): np.int64(14), np.int64(2): np.int64(7), np.int64(4): np.int64(8), np.int64(5): np.int64(15), np.int64(6): np.int64(5), np.int64(8): np.int64(8), np.int64(9): np.int64(2), np.int64(11): np.int64(4), np.int64(12): np.int64(9), np.int64(13): np.int64(5), np.int64(14): np.int64(7), np.int64(15): np.int64(8), np.int64(16): np.int64(2), np.int64(17): np.int64(4), np.int64(18): np.int64(8), np.int64(19): np.int64(9), np.int64(20): np.int64(5), np.int64(21): np.int64(4), np.int64(22): np.int64(5), np.int64(23): np.int64(5), np.int64(24): np.int64(7)}",0.23311977986966867,1.1279945966112725,265.7320225688599
5x5,2.0,0.5,300,22,"{np.int64(0): np.int64(7), np.int64(1): np.int64(4), np.int64(3): np.int64(15), np.int64(4): np.int64(9), np.int64(5): np.int64(5), np.int64(6): np.int64(10), np.int64(7): np.int64(2), np.int64(8): np.int64(5), np.int64(9): np.int64(14), np.int64(10): np.int64(5), np.int64(11): np.int64(5), np.int64(12): np.int64(6), np.int64(14): np.int64(7), np.int64(15): np.int64(5), np.int64(16): np.int64(8), np.int64(17): np.int64(8), np.int64(18): np.int64(3), np.int64(20): np.int64(7), np.int64(21): np.int64(9), np.int64(22): np.int64(7), np.int64(23): np.int64(2), np.int64(24): np.int64(7)}",0.2398216476123869,1.0788322323799988,264.253601449714
5x5,2.0,0.5,500,22,"{np.int64(0): np.int64(9), np.int64(1): np.int64(14), np.int64(2): np.int64(7), np.int64(4): np.int64(8), np.int64(5): np.int64(15), np.int64(6): np.int64(5), np.int64(8): np.int64(8), np.int64(9): np.int64(2), np.int64(11): np.int64(4), np.int64(12): np.int64(10), np.int64(13): np.int64(5), np.int64(14): np.int64(7), np.int64(15): np.int64(7), np.int64(16): np.int64(2), np.int64(17): np.int64(4), np.int64(18): np.int64(8), np.int64(19): np.int64(9), np.int64(20): np.int64(5), np.int64(21): np.int64(4), np.int64(22): np.int64(5), np.int64(23): np.int64(5), np.int64(24): np.int64(7)}",0.2353055842217312,1.1203715096717073,267.26553833762773
5x5,2.0,0.9,50,22,"{np.int64(0): np.int64(8), np.int64(1): np.int64(3), np.int64(2): np.int64(5), np.int64(3): np.int64(6), np.int64(4): np.int64(7), np.int64(6): np.int64(3), np.int64(7): np.int64(5), np.int64(8): np.int64(9), np.int64(9): np.int64(12), np.int64(10): np.int64(7), np.int64(12): np.int64(6), np.int64(13): np.int64(4), np.int64(14): np.int64(5), np.int64(15): np.int64(13), np.int64(16): np.int64(5), np.int64(17): np.int64(2), np.int64(18): np.int64(8), np.int64(19): np.int64(3), np.int64(20): np.int64(9), np.int64(21): np.int64(16), np.int64(23): np.int64(4), np.int64(24): np.int64(10)}",0.23387608948659544,1.1161473435766038,255.71231554924304
5x5,2.0,0.9,100,22,"{np.int64(0): np.int64(8), np.int64(1): np.int64(6), np.int64(2): np.int64(5), np.int64(3): np.int64(5), np.int64(4): np.int64(6), np.int64(5): np.int64(3), np.int64(6): np.int64(6), np.int64(7): np.int64(7), np.int64(8): np.int64(3), np.int64(10): np.int64(6), np.int64(11): np.int64(7), np.int64(12): np.int64(9), np.int64(14): np.int64(19), np.int64(15): np.int64(3), np.int64(16): np.int64(4), np.int64(17): np.int64(6), np.int64(19): np.int64(22), np.int64(20): np.int64(4), np.int64(21): np.int64(8), np.int64(22): np.int64(4), np.int64(23): np.int64(1), np.int64(24): np.int64(8)}",0.25806749053758654,1.0028502027702657,266.6844244643502
5x5,2.0,0.9,200,22,"{np.int64(0): np.int64(7), np.int64(1): np.int64(9), np.int64(2): np.int64(7), np.int64(3): np.int64(4), np.int64(4): np.int64(9), np.int64(5): np.int64(5), np.int64(6): np.int64(7), np.int64(7): np.int64(6), np.int64(8): np.int64(6), np.int64(10): np.int64(5), np.int64(11): np.int64(7), np.int64(12): np.int64(10), np.int64(14): np.int64(7), np.int64(15): np.int64(1), np.int64(16): np.int64(5), np.int64(17): np.int64(2), np.int64(18): np.int64(5), np.int64(19): np.int64(13), np.int64(20): np.int64(6), np.int64(21): np.int64(4), np.int64(23): np.int64(16), np.int64(24): np.int64(9)}",0.24426089988470998,1.062744913328466,267.225884175211
5x5,2.0,0.9,300,22,"{np.int64(0): np.int64(5), np.int64(1): np.int64(4), np.int64(2): np.int64(8), np.int64(3): np.int64(10), np.int64(4): np.int64(4), np.int64(5): np.int64(7), np.int64(7): np.int64(4), np.int64(8): np.int64(8), np.int64(9): np.int64(6), np.int64(10): np.int64(17), np.int64(11): np.int64(1), np.int64(12): np.int64(4), np.int64(13): np.int64(6), np.int64(14): np.int64(8), np.int64(15): np.int64(15), np.int64(17): np.int64(5), np.int64(18): np.int64(7), np.int64(19): np.int64(9), np.int64(20): np.int64(5), np.int64(22): np.int64(5), np.int64(23): np.int64(5), np.int64(24): np.int64(7)}",0.2414946500540024,1.0753572794542754,268.38738116264835
5x5,2.0,0.9,500,22,"{np.int64(0): np.int64(11), np.int64(1): np.int64(16), np.int64(3): np.int64(8), np.int64(4): np.int64(4), np.int64(5): np.int64(10), np.int64(6): np.int64(6), np.int64(7): np.int64(4), np.int64(8): np.int64(1), np.int64(9): np.int64(4), np.int64(10): np.int64(7), np.int64(12): np.int64(10), np.int64(13): np.int64(6), np.int64(14): np.int64(7), np.int64(16): np.int64(3), np.int64(17): np.int64(5), np.int64(18): np.int64(7), np.int64(19): np.int64(9), np.int64(20): np.int64(9), np.int64(21): np.int64(8), np.int64(22): np.int64(3), np.int64(23): np.int64(5), np.int64(24): np.int64(7)}",0.24629043013219204,1.0665197611131463,270.4046560440576
5x5,2.0,1.0,50,23,"{np.int64(0): np.int64(5), np.int64(1): np.int64(4), np.int64(2): np.int64(8), np.int64(3): np.int64(8), np.int64(4): np.int64(6), np.int64(5): np.int64(8), np.int64(6): np.int64(11), np.int64(7): np.int64(6), np.int64(8): np.int64(3), np.int64(9): np.int64(5), np.int64(10): np.int64(1), np.int64(11): np.int64(3), np.int64(12): np.int64(4), np.int64(13): np.int64(6), np.int64(14): np.int64(6), np.int64(15): np.int64(16), np.int64(16): np.int64(5), np.int64(18): np.int64(7), np.int64(19): np.int64(5), np.int64(20): np.int64(9), np.int64(21): np.int64(13), np.int64(22): np.int64(7), np.int64(24): np.int64(4)}",0.24485276830668956,0.9926387043815654,266.0105447095665
5x5,2.0,1.0,100,23,"{np.int64(0): np.int64(9), np.int64(1): np.int64(13), np.int64(2): np.int64(7), np.int64(4): np.int64(3), np.int64(5): np.int64(16), np.int64(6): np.int64(5), np.int64(8): np.int64(5), np.int64(9): np.int64(8), np.int64(10): np.int64(1), np.int64(11): np.int64(3), np.int64(12): np.int64(4), np.int64(13): np.int64(5), np.int64(14): np.int64(6), np.int64(15): np.int64(8), np.int64(16): np.int64(9), np.int64(17): np.int64(5), np.int64(18): np.int64(7), np.int64(19): np.int64(5), np.int64(20): np.int64(5), np.int64(21): np.int64(3), np.int64(22): np.int64(7), np.int64(23): np.int64(9), np.int64(24): np.int64(7)}",0.2197047526443969,1.1222357849693199,251.58202853839362
5x5,2.0,1.0,200,22,"{np.int64(0): np.int64(5), np.int64(1): np.int64(7), np.int64(3): np.int64(7), np.int64(4): np.int64(17), np.int64(5): np.int64(6), np.int64(6): np.int64(7), np.int64(7): np.int64(2), np.int64(8): np.int64(5), np.int64(9): np.int64(11), np.int64(10): np.int64(7), np.int64(11): np.int64(6), np.int64(12): np.int64(10), np.int64(14): np.int64(10), np.int64(15): np.int64(9), np.int64(16): np.int64(8), np.int64(17): np.int64(1), np.int64(18): np.int64(4), np.int64(20): np.int64(7), np.int64(21): np.int64(5), np.int64(22): np.int64(5), np.int64(23): np.int64(6), np.int64(24): np.int64(5)}",0.2596110909330428,1.051752447844695,277.01840706370706
5x5,2.0,1.0,300,23,"{np.int64(0): np.int64(7), np.int64(1): np.int64(9), np.int64(2): np.int64(7), np.int64(3): np.int64(2), np.int64(4): np.int64(5), np.int64(5): np.int64(5), np.int64(6): np.int64(7), np.int64(7): np.int64(6), np.int64(8): np.int64(11), np.int64(9): np.int64(8), np.int64(10): np.int64(3), np.int64(11): np.int64(8), np.int64(12): np.int64(4), np.int64(13): np.int64(3), np.int64(14): np.int64(1), np.int64(15): np.int64(5), np.int64(16): np.int64(7), np.int64(18): np.int64(5), np.int64(19): np.int64(16), np.int64(20): np.int64(2), np.int64(22): np.int64(7), np.int64(23): np.int64(13), np.int64(24): np.int64(9)}",0.23170472093277358,1.049525133223806,251.4917210647379
5x5,2.0,1.0,500,22,"{np.int64(0): np.int64(9), np.int64(1): np.int64(7), np.int64(2): np.int64(4), np.int64(3): np.int64(6), np.int64(4): np.int64(7), np.int64(6): np.int64(3), np.int64(7): np.int64(4), np.int64(8): np.int64(9), np.int64(9): np.int64(12), np.int64(10): np.int64(7), np.int64(12): np.int64(10), np.int64(13): np.int64(4), np.int64(14): np.int64(5), np.int64(15): np.int64(13), np.int64(16): np.int64(5), np.int64(17): np.int64(4), np.int64(18): np.int64(2), np.int64(19): np.int64(3), np.int64(20): np.int64(9), np.int64(21): np.int64(16), np.int64(23): np.int64(7), np.int64(24): np.int64(4)}",0.24000716383453258,1.1113757703144616,260.71468057755635
6x6,0.2,0.01,50,1,{np.int64(28): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.01,100,1,{np.int64(5): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.01,200,1,{np.int64(4): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.01,300,1,{np.int64(1): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.01,500,1,{np.int64(3): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.1,50,1,{np.int64(23): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.1,100,1,{np.int64(27): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.1,200,1,{np.int64(4): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.1,300,1,{np.int64(23): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.1,500,1,{np.int64(20): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.5,50,1,{np.int64(0): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.5,100,1,{np.int64(5): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.5,200,1,{np.int64(20): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.5,300,1,{np.int64(28): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.5,500,1,{np.int64(29): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.9,50,2,"{np.int64(0): np.int64(145), np.int64(13): np.int64(5)}",0.14189840528609735,0.6900119740370703,11.18213532614011
6x6,0.2,0.9,100,1,{np.int64(6): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.9,200,1,{np.int64(20): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.9,300,1,{np.int64(33): np.int64(150)},N/A,N/A,N/A
6x6,0.2,0.9,500,1,{np.int64(2): np.int64(150)},N/A,N/A,N/A
6x6,0.2,1.0,50,2,"{np.int64(14): np.int64(147), np.int64(33): np.int64(3)}",0.12733587563647206,0.7159127062967676,6.627677642066205
6x6,0.2,1.0,100,2,"{np.int64(28): np.int64(149), np.int64(29): np.int64(1)}",0.10609944151741502,0.5877514322232008,2.3679891583142756
6x6,0.2,1.0,200,1,{np.int64(19): np.int64(150)},N/A,N/A,N/A
6x6,0.2,1.0,300,1,{np.int64(14): np.int64(150)},N/A,N/A,N/A
6x6,0.2,1.0,500,1,{np.int64(21): np.int64(150)},N/A,N/A,N/A
6x6,0.5,0.01,50,4,"{np.int64(19): np.int64(51), np.int64(25): np.int64(45), np.int64(26): np.int64(50), np.int64(31): np.int64(4)}",0.4591815645223491,0.6523252560071005,419.7179927248071
6x6,0.5,0.01,100,5,"{np.int64(2): np.int64(41), np.int64(3): np.int64(32), np.int64(4): np.int64(49), np.int64(9): np.int64(27), np.int64(10): np.int64(1)}",0.38862534521909664,0.6957854078952234,407.45709955619037
6x6,0.5,0.01,200,9,"{np.int64(19): np.int64(1), np.int64(20): np.int64(20), np.int64(21): np.int64(29), np.int64(25): np.int64(30), np.int64(26): np.int64(22), np.int64(27): np.int64(16), np.int64(28): np.int64(5), np.int64(32): np.int64(24), np.int64(33): np.int64(3)}",0.2934444009560527,0.8842817889952601,312.2101825140699
6x6,0.5,0.01,300,10,"{np.int64(10): np.int64(28), np.int64(11): np.int64(5), np.int64(15): np.int64(6), np.int64(17): np.int64(17), np.int64(21): np.int64(12), np.int64(22): np.int64(22), np.int64(23): np.int64(13), np.int64(27): np.int64(3), np.int64(28): np.int64(28), np.int64(29): np.int64(16)}",0.26948066946916577,1.0330880858952858,300.35700028354006
6x6,0.5,0.01,500,8,"{np.int64(16): np.int64(4), np.int64(17): np.int64(12), np.int64(22): np.int64(20), np.int64(23): np.int64(30), np.int64(28): np.int64(12), np.int64(29): np.int64(22), np.int64(33): np.int64(22), np.int64(34): np.int64(28)}",0.31270969750187294,1.0261884732321698,359.81126656534906
6x6,0.5,0.1,50,14,"{np.int64(3): np.int64(5), np.int64(8): np.int64(10), np.int64(9): np.int64(12), np.int64(10): np.int64(5), np.int64(13): np.int64(4), np.int64(14): np.int64(11), np.int64(15): np.int64(22), np.int64(16): np.int64(8), np.int64(20): np.int64(11), np.int64(21): np.int64(12), np.int64(22): np.int64(10), np.int64(23): np.int64(21), np.int64(27): np.int64(1), np.int64(28): np.int64(18)}",0.294494493097328,0.9479989791612932,316.0451618294456
6x6,0.5,0.1,100,12,"{np.int64(15): np.int64(4), np.int64(17): np.int64(4), np.int64(20): np.int64(6), np.int64(21): np.int64(21), np.int64(22): np.int64(12), np.int64(23): np.int64(14), np.int64(26): np.int64(12), np.int64(27): np.int64(7), np.int64(28): np.int64(11), np.int64(29): np.int64(27), np.int64(34): np.int64(10), np.int64(35): np.int64(22)}",0.24601983276144948,1.1050133850053452,259.87001398625404
6x6,0.5,0.1,200,18,"{np.int64(9): np.int64(1), np.int64(10): np.int64(4), np.int64(14): np.int64(9), np.int64(15): np.int64(11), np.int64(16): np.int64(5), np.int64(17): np.int64(4), np.int64(19): np.int64(4), np.int64(20): np.int64(9), np.int64(21): np.int64(7), np.int64(23): np.int64(6), np.int64(26): np.int64(8), np.int64(27): np.int64(10), np.int64(28): np.int64(8), np.int64(29): np.int64(10), np.int64(32): np.int64(5), np.int64(33): np.int64(15), np.int64(34): np.int64(22), np.int64(35): np.int64(12)}",0.27994486619976433,1.0086365481032376,257.9299529408657
6x6,0.5,0.1,300,22,"{np.int64(1): np.int64(5), np.int64(2): np.int64(7), np.int64(3): np.int64(14), np.int64(4): np.int64(9), np.int64(5): np.int64(3), np.int64(6): np.int64(11), np.int64(8): np.int64(6), np.int64(9): np.int64(8), np.int64(10): np.int64(8), np.int64(11): np.int64(8), np.int64(12): np.int64(12), np.int64(13): np.int64(7), np.int64(15): np.int64(13), np.int64(16): np.int64(3), np.int64(17): np.int64(6), np.int64(18): np.int64(4), np.int64(19): np.int64(11), np.int64(21): np.int64(6), np.int64(22): np.int64(3), np.int64(23): np.int64(1), np.int64(24): np.int64(4), np.int64(25): np.int64(1)}",0.240541221368548,1.0505793906553569,258.6407434641472
